datetime,open,high,low,close,volume
2026-04-20T13:00:00+00:00,26622.34,26697.86,26587.99,26653.24,279377
2026-04-20T14:00:00+00:00,26653.24,26660.11,26483.41,26509.99,290834
2026-04-20T15:00:00+00:00,26509.99,26582.11,26441.24,26530.49,238075
2026-04-20T16:00:00+00:00,26530.49,26571.86,26511.49,26551.36,106216
2026-04-20T17:00:00+00:00,26551.36,26598.86,26532.61,26579.36,90697
2026-04-20T18:00:00+00:00,26579.36,26620.11,26569.36,26604.36,79885
2026-04-20T19:00:00+00:00,26604.36,26624.24,26581.36,26617.36,73488
2026-04-20T20:00:00+00:00,26617.36,26681.460000000003,26601.09,26646.41,38952
2026-04-20T22:00:00+00:00,26646.41,26691.460000000003,26631.91,26685.460000000003,16872
2026-04-20T23:00:00+00:00,26685.460000000003,26686.960000000003,26666.59,26671.710000000003,10391
2026-04-21T00:00:00+00:00,26671.710000000003,26712.710000000003,26660.210000000003,26699.34,35795
2026-04-21T01:00:00+00:00,26699.34,26712.09,26682.59,26687.34,26950
2026-04-21T02:00:00+00:00,26687.34,26697.710000000003,26683.09,26686.84,16029
2026-04-21T03:00:00+00:00,26686.84,26691.460000000003,26665.91,26686.710000000003,14609
2026-04-21T04:00:00+00:00,26686.710000000003,26705.710000000003,26686.09,26700.09,9617
2026-04-21T05:00:00+00:00,26700.09,26718.34,26693.59,26700.710000000003,16874
2026-04-21T06:00:00+00:00,26700.710000000003,26731.710000000003,26697.84,26721.210000000003,21245
2026-04-21T07:00:00+00:00,26721.210000000003,26722.09,26680.84,26688.210000000003,35848
2026-04-21T08:00:00+00:00,26688.210000000003,26729.34,26671.960000000003,26711.460000000003,36791
2026-04-21T09:00:00+00:00,26711.460000000003,26722.09,26680.34,26715.59,28575
2026-04-21T10:00:00+00:00,26715.59,26756.960000000003,26709.59,26746.34,24799
2026-04-21T11:00:00+00:00,26746.34,26776.210000000003,26715.41,26745.84,40414
2026-04-21T12:00:00+00:00,26745.84,26754.84,26687.09,26695.34,61382
2026-04-21T13:00:00+00:00,26695.34,26713.86,26602.36,26713.36,213987
2026-04-21T14:00:00+00:00,26713.36,26760.11,26605.36,26612.36,225246
2026-04-21T15:00:00+00:00,26612.36,26661.24,26537.36,26606.86,282256
2026-04-21T16:00:00+00:00,26606.86,26656.74,26543.49,26545.86,148793
2026-04-21T17:00:00+00:00,26545.86,26638.36,26475.36,26574.49,222933
2026-04-21T18:00:00+00:00,26574.49,26621.74,26534.61,26598.99,143298
2026-04-21T19:00:00+00:00,26598.99,26661.74,26426.99,26516.86,232535
2026-04-21T20:00:00+00:00,26516.86,26668.210000000003,26476.59,26597.91,86426
2026-04-21T22:00:00+00:00,26597.91,26638.34,26597.91,26618.960000000003,20087
2026-04-21T23:00:00+00:00,26618.960000000003,26654.960000000003,26613.41,26651.34,13768
2026-04-22T00:00:00+00:00,26651.34,26695.710000000003,26649.59,26674.84,32042
2026-04-22T01:00:00+00:00,26674.84,26709.710000000003,26671.210000000003,26698.84,30969
2026-04-22T02:00:00+00:00,26698.84,26711.09,26694.09,26695.34,18077
2026-04-22T03:00:00+00:00,26695.34,26704.210000000003,26682.34,26686.09,16496
2026-04-22T04:00:00+00:00,26686.09,26695.710000000003,26652.34,26655.09,16971
2026-04-22T05:00:00+00:00,26655.09,26734.59,26643.66,26709.34,37816
2026-04-22T06:00:00+00:00,26709.34,26723.09,26681.09,26714.09,26732
2026-04-22T07:00:00+00:00,26714.09,26742.210000000003,26703.960000000003,26723.460000000003,34363
2026-04-22T08:00:00+00:00,26723.460000000003,26728.34,26657.84,26697.460000000003,44028
2026-04-22T09:00:00+00:00,26697.460000000003,26740.84,26685.84,26703.59,38777
2026-04-22T10:00:00+00:00,26703.59,26727.210000000003,26683.59,26703.960000000003,38462
2026-04-22T11:00:00+00:00,26703.960000000003,26716.34,26684.09,26711.84,40581
2026-04-22T12:00:00+00:00,26711.84,26778.210000000003,26697.210000000003,26699.34,61208
2026-04-22T13:00:00+00:00,26699.34,26770.49,26690.49,26742.86,220546
2026-04-22T14:00:00+00:00,26742.86,26884.74,26730.86,26850.11,224691
2026-04-22T15:00:00+00:00,26850.11,26886.24,26818.91,26858.61,152943
2026-04-22T16:00:00+00:00,26858.61,26882.49,26835.91,26844.61,107519
2026-04-22T17:00:00+00:00,26844.61,26928.24,26844.36,26908.11,91233
2026-04-22T18:00:00+00:00,26908.11,26919.24,26870.86,26892.11,73260
2026-04-22T19:00:00+00:00,26892.11,26970.99,26856.36,26957.86,109252
2026-04-22T20:00:00+00:00,26957.86,27014.09,26947.09,26985.04,46330
2026-04-22T22:00:00+00:00,26985.04,26985.04,26944.36,26965.230000000003,19385
2026-04-22T23:00:00+00:00,26965.230000000003,26977.439999999995,26959.809999999998,26973.559999999998,10861.382483234403
2026-04-23T00:00:00+00:00,26973.559999999998,26976.439999999995,26726.309999999998,26937.559999999998,104953
2026-04-23T01:00:00+00:00,26937.559999999998,26940.559999999998,26871.309999999998,26878.059999999998,54941
2026-04-23T02:00:00+00:00,26878.059999999998,26878.809999999998,26822.009999999995,26829.689999999995,61516
2026-04-23T03:00:00+00:00,26829.689999999995,26839.939999999995,26742.939999999995,26785.559999999998,56992
2026-04-23T04:00:00+00:00,26785.559999999998,26835.309999999998,26771.059999999998,26833.309999999998,34436
2026-04-23T05:00:00+00:00,26833.309999999998,26859.189999999995,26816.939999999995,26855.689999999995,36782
2026-04-23T06:00:00+00:00,26855.689999999995,26884.309999999998,26855.059999999998,26869.439999999995,34281
2026-04-23T07:00:00+00:00,26869.439999999995,26891.809999999998,26848.309999999998,26874.439999999995,50103
2026-04-23T08:00:00+00:00,26874.439999999995,26880.059999999998,26795.939999999995,26805.439999999995,53511
2026-04-23T09:00:00+00:00,26805.439999999995,26839.689999999995,26767.689999999995,26820.059999999998,51771
2026-04-23T10:00:00+00:00,26820.059999999998,26862.689999999995,26794.059999999998,26857.059999999998,45496
2026-04-23T11:00:00+00:00,26857.059999999998,26926.689999999995,26819.689999999995,26910.059999999998,60973
2026-04-23T12:00:00+00:00,26910.059999999998,26957.309999999998,26835.009999999995,26886.939999999995,74443
2026-04-23T13:00:00+00:00,26886.939999999995,26980.709999999995,26842.709999999995,26895.339999999997,194247
2026-04-23T14:00:00+00:00,26895.339999999997,26984.459999999995,26848.509999999995,26972.459999999995,226554
2026-04-23T15:00:00+00:00,26972.459999999995,27033.959999999995,26939.339999999997,26971.089999999997,150279
2026-04-23T16:00:00+00:00,26971.089999999997,26996.589999999997,26916.839999999997,26965.959999999995,115555
2026-04-23T17:00:00+00:00,26965.959999999995,26976.839999999997,26559.509999999995,26757.839999999997,413201
2026-04-23T18:00:00+00:00,26757.839999999997,26860.459999999995,26721.509999999995,26738.709999999995,191843
2026-04-23T19:00:00+00:00,26738.709999999995,26822.839999999997,26718.759999999995,26804.709999999995,161815
2026-04-23T20:00:00+00:00,26804.709999999995,26866.689999999995,26787.559999999998,26821.259999999995,50019
2026-04-23T22:00:00+00:00,26821.259999999995,26932.549999999996,26821.259999999995,26923.549999999996,24133
2026-04-23T23:00:00+00:00,26923.549999999996,26962.049999999996,26915.179999999997,26961.929999999997,15897
2026-04-24T00:00:00+00:00,26961.929999999997,27017.179999999997,26952.049999999996,27000.679999999997,37447
2026-04-24T01:00:00+00:00,27000.679999999997,27009.299999999996,26981.179999999997,26999.929999999997,37384
2026-04-24T02:00:00+00:00,26999.929999999997,27002.049999999996,26940.429999999997,26951.929999999997,39979
2026-04-24T03:00:00+00:00,26951.929999999997,26959.549999999996,26904.679999999997,26912.799999999996,31319
2026-04-24T04:00:00+00:00,26912.799999999996,26938.179999999997,26898.299999999996,26935.549999999996,27497
2026-04-24T05:00:00+00:00,26935.549999999996,26967.679999999997,26912.679999999997,26967.299999999996,27451
2026-04-24T06:00:00+00:00,26967.299999999996,26980.549999999996,26948.049999999996,26956.299999999996,28379
2026-04-24T07:00:00+00:00,26956.299999999996,26995.679999999997,26952.049999999996,26990.299999999996,36123
2026-04-24T08:00:00+00:00,26990.299999999996,27034.679999999997,26954.429999999997,26976.049999999996,56741
2026-04-24T09:00:00+00:00,26976.049999999996,27001.679999999997,26945.299999999996,26990.429999999997,45205
2026-04-24T10:00:00+00:00,26990.429999999997,27073.799999999996,26989.429999999997,27053.049999999996,36354
2026-04-24T11:00:00+00:00,27053.049999999996,27245.299999999996,27051.549999999996,27157.179999999997,112144
2026-04-24T12:00:00+00:00,27157.179999999997,27193.549999999996,27084.299999999996,27118.799999999996,78543
2026-04-24T13:00:00+00:00,27118.799999999996,27147.929999999997,27012.079999999994,27075.499999999996,266076
2026-04-24T14:00:00+00:00,27075.499999999996,27178.699999999997,27040.579999999994,27171.829999999994,319778
2026-04-24T15:00:00+00:00,27171.829999999994,27299.199999999997,27168.199999999997,27277.699999999997,222005
2026-04-24T16:00:00+00:00,27277.699999999997,27311.949999999997,27241.579999999994,27291.329999999994,132208
2026-04-24T17:00:00+00:00,27291.329999999994,27344.199999999997,27248.949999999997,27314.07,110334.51165356502
2026-04-24T18:00:00+00:00,27314.07,27324.57,27265.449999999997,27289.57,86083
2026-04-24T19:00:00+00:00,27289.57,27335.699999999997,27285.57,27315.32,103178
2026-04-24T20:00:00+00:00,27315.32,27324.72,27290.05,27315.800000000003,21297
2026-04-26T22:00:00+00:00,27315.800000000003,27315.800000000003,27230.210000000003,27282.390000000003,35923
2026-04-26T23:00:00+00:00,27282.390000000003,27284.390000000003,27253.960000000003,27270.760000000002,23189
2026-04-27T00:00:00+00:00,27270.760000000002,27355.260000000002,27265.260000000002,27342.010000000002,51226
2026-04-27T01:00:00+00:00,27342.010000000002,27425.510000000002,27342.010000000002,27423.890000000003,65751
2026-04-27T02:00:00+00:00,27423.890000000003,27428.260000000002,27398.390000000003,27405.640000000003,34803
2026-04-27T03:00:00+00:00,27405.640000000003,27421.760000000002,27399.710000000003,27411.390000000003,26783
2026-04-27T04:00:00+00:00,27411.390000000003,27426.260000000002,27394.760000000002,27404.260000000002,22849
2026-04-27T05:00:00+00:00,27404.260000000002,27406.510000000002,27330.140000000003,27335.890000000003,45313
2026-04-27T06:00:00+00:00,27335.890000000003,27341.640000000003,27308.010000000002,27320.890000000003,42990
2026-04-27T07:00:00+00:00,27320.890000000003,27330.390000000003,27293.640000000003,27311.890000000003,47956
2026-04-27T08:00:00+00:00,27311.890000000003,27331.260000000002,27274.890000000003,27326.390000000003,51025
2026-04-27T09:00:00+00:00,27326.390000000003,27352.390000000003,27322.640000000003,27341.390000000003,27952
2026-04-27T10:00:00+00:00,27341.390000000003,27370.010000000002,27327.140000000003,27361.890000000003,32038
2026-04-27T11:00:00+00:00,27361.890000000003,27386.760000000002,27361.390000000003,27368.260000000002,39401
2026-04-27T12:00:00+00:00,27368.260000000002,27370.140000000003,27276.760000000002,27305.390000000003,64359
2026-04-27T13:00:00+00:00,27305.390000000003,27319.390000000003,27185.41,27288.79,289983
2026-04-27T14:00:00+00:00,27288.79,27296.54,27208.91,27255.16,288001
2026-04-27T15:00:00+00:00,27255.16,27269.79,27194.66,27253.91,185833
2026-04-27T16:00:00+00:00,27253.91,27293.66,27234.91,27277.41,105131
2026-04-27T17:00:00+00:00,27277.41,27326.66,27267.41,27315.66,97392
2026-04-27T18:00:00+00:00,27315.66,27323.91,27278.04,27286.54,78375
2026-04-27T19:00:00+00:00,27286.54,27338.79,27277.54,27331.54,94101
2026-04-27T20:00:00+00:00,27331.54,27332.390000000003,27297.640000000003,27305.460000000003,25292
2026-04-27T22:00:00+00:00,27305.460000000003,27390.370000000003,27305.460000000003,27374.370000000003,31124
2026-04-27T23:00:00+00:00,27374.370000000003,27392.75,27364.120000000003,27379,16091
2026-04-28T00:00:00+00:00,27379,27401,27339.75,27357.25,53647
2026-04-28T01:00:00+00:00,27357.25,27373.75,27307,27310.620000000003,51092
2026-04-28T02:00:00+00:00,27310.620000000003,27326,27275.25,27283.870000000003,41083
2026-04-28T03:00:00+00:00,27283.870000000003,27317.870000000003,27278,27299.5,32923
2026-04-28T04:00:00+00:00,27299.5,27328.5,27294,27306.370000000003,26029
2026-04-28T05:00:00+00:00,27306.370000000003,27312.5,27239.370000000003,27253,46535
2026-04-28T06:00:00+00:00,27253,27267.120000000003,27211.620000000003,27226.5,49139
2026-04-28T07:00:00+00:00,27226.5,27241.75,27209.75,27226.870000000003,64209
2026-04-28T08:00:00+00:00,27226.870000000003,27248.25,27191.620000000003,27241.370000000003,60007
2026-04-28T09:00:00+00:00,27241.370000000003,27244.25,27145.370000000003,27173.5,59007
2026-04-28T10:00:00+00:00,27173.5,27189.870000000003,27127.75,27150.75,55210
2026-04-28T11:00:00+00:00,27150.75,27158.75,26969.75,26983.25,115156
2026-04-28T12:00:00+00:00,26983.25,27042.5,26925.5,27037.620000000003,131803
2026-04-28T13:00:00+00:00,27037.620000000003,27141.02,26959.52,27092.9,304461
2026-04-28T14:00:00+00:00,27092.9,27123.27,26901.9,26981.4,400353
2026-04-28T15:00:00+00:00,26981.4,27009.15,26899.27,26942.77,280456
2026-04-28T16:00:00+00:00,26942.77,26985.15,26917.9,26973.52,157796
2026-04-28T17:00:00+00:00,26973.52,27033.4,26937.02,27030.77,112541
2026-04-28T18:00:00+00:00,27030.77,27084.15,27010.15,27084.15,93329
2026-04-28T19:00:00+00:00,27084.15,27114.02,27044.15,27059.02,111710
2026-04-28T20:00:00+00:00,27059.02,27096.25,27036.370000000003,27080.7,37620
2026-04-28T22:00:00+00:00,27080.7,27126.050000000003,27080.7,27117.050000000003,17197
2026-04-28T23:00:00+00:00,27117.050000000003,27141.170000000002,27106.800000000003,27140.170000000002,11976
2026-04-29T00:00:00+00:00,27140.170000000002,27187.300000000003,27139.800000000003,27157.300000000003,30468
2026-04-29T01:00:00+00:00,27157.300000000003,27163.170000000002,27084.920000000002,27140.300000000003,59996
2026-04-29T02:00:00+00:00,27140.300000000003,27175.170000000002,27136.120000000003,27161.420000000002,33431
2026-04-29T03:00:00+00:00,27161.420000000002,27186.670000000002,27159.550000000003,27177.170000000002,20508
2026-04-29T04:00:00+00:00,27177.170000000002,27205.550000000003,27176.050000000003,27191.550000000003,17043
2026-04-29T05:00:00+00:00,27191.550000000003,27202.800000000003,27169.920000000002,27190.300000000003,23280
2026-04-29T06:00:00+00:00,27190.300000000003,27211.050000000003,27154.170000000002,27159.300000000003,32942
2026-04-29T07:00:00+00:00,27159.300000000003,27181.800000000003,27103.550000000003,27131.550000000003,55630
2026-04-29T08:00:00+00:00,27131.550000000003,27155.670000000002,27091.920000000002,27134.670000000002,73312
2026-04-29T09:00:00+00:00,27134.670000000002,27163.300000000003,27115.420000000002,27121.800000000003,55484
2026-04-29T10:00:00+00:00,27121.800000000003,27181.670000000002,27105.300000000003,27156.670000000002,46881
2026-04-29T11:00:00+00:00,27156.670000000002,27178.670000000002,27128.300000000003,27144.170000000002,56108
2026-04-29T12:00:00+00:00,27144.170000000002,27146.300000000003,27085.550000000003,27118.550000000003,64079
2026-04-29T13:00:00+00:00,27118.550000000003,27143.550000000003,27018.32,27114.95,235918
2026-04-29T14:00:00+00:00,27114.95,27209.2,27072.120000000003,27196.57,215614
2026-04-29T15:00:00+00:00,27196.57,27203.32,27092.95,27133.95,190348
2026-04-29T16:00:00+00:00,27133.95,27167.32,27047.45,27093.32,155042
2026-04-29T17:00:00+00:00,27093.32,27147.45,27063.95,27143.07,110498
2026-04-29T18:00:00+00:00,27143.07,27193.770000000004,27051.140000000003,27188.270000000004,182796.72996389892
2026-04-29T19:00:00+00:00,27188.270000000004,27230.890000000003,27155.390000000003,27229.390000000003,145449
2026-04-29T20:00:00+00:00,27229.390000000003,27306.120000000006,26987.190000000006,27042.070000000003,114869
2026-04-29T22:00:00+00:00,27042.070000000003,27394.140000000003,27042.070000000003,27365.770000000004,52780
2026-04-29T23:00:00+00:00,27365.770000000004,27450.890000000003,27347.090000000004,27445.640000000003,35690
2026-04-30T00:00:00+00:00,27445.640000000003,27517.390000000003,27445.640000000003,27489.520000000004,58335
2026-04-30T01:00:00+00:00,27489.520000000004,27496.020000000004,27450.520000000004,27474.890000000003,43640
2026-04-30T02:00:00+00:00,27474.890000000003,27482.390000000003,27280.590000000004,27321.140000000003,74461
2026-04-30T03:00:00+00:00,27321.140000000003,27347.640000000003,27297.140000000003,27303.890000000003,59975
2026-04-30T04:00:00+00:00,27303.890000000003,27305.270000000004,27125.520000000004,27127.390000000003,79156
2026-04-30T05:00:00+00:00,27127.390000000003,27203.140000000003,27116.270000000004,27118.020000000004,69351
2026-04-30T06:00:00+00:00,27118.020000000004,27201.890000000003,27079.890000000003,27177.770000000004,74463
2026-04-30T07:00:00+00:00,27177.770000000004,27272.140000000003,27164.270000000004,27245.890000000003,80281
2026-04-30T08:00:00+00:00,27245.890000000003,27290.890000000003,27219.020000000004,27254.390000000003,81805
2026-04-30T09:00:00+00:00,27254.390000000003,27336.890000000003,27225.270000000004,27262.140000000003,84989
2026-04-30T10:00:00+00:00,27262.140000000003,27327.020000000004,27245.340000000004,27269.090000000004,80541
2026-04-30T11:00:00+00:00,27269.090000000004,27388.520000000004,27265.640000000003,27334.020000000004,82239
2026-04-30T12:00:00+00:00,27334.020000000004,27439.890000000003,27332.390000000003,27418.270000000004,79036
2026-04-30T13:00:00+00:00,27418.270000000004,27434.520000000004,27097.840000000004,27141.540000000005,336540
2026-04-30T14:00:00+00:00,27141.540000000005,27270.920000000006,27058.170000000006,27254.170000000006,416074
2026-04-30T15:00:00+00:00,27254.170000000006,27330.040000000005,27226.420000000006,27282.670000000006,262032
2026-04-30T16:00:00+00:00,27282.670000000006,27329.670000000006,27242.840000000004,27265.540000000005,150629
2026-04-30T17:00:00+00:00,27265.540000000005,27442.670000000006,27264.290000000005,27438.040000000005,133883
2026-04-30T18:00:00+00:00,27438.040000000005,27486.540000000005,27436.670000000006,27446.290000000005,118136
2026-04-30T19:00:00+00:00,27446.290000000005,27516.670000000006,27437.290000000005,27473.420000000006,147856
2026-04-30T20:00:00+00:00,27473.420000000006,27511.640000000003,27455.840000000004,27492.340000000004,57072
2026-04-30T22:00:00+00:00,27492.340000000004,27540.760000000006,27451.510000000006,27474.010000000006,29557
2026-04-30T23:00:00+00:00,27474.010000000006,27518.010000000006,27471.510000000006,27488.640000000003,25588
2026-05-01T00:00:00+00:00,27488.640000000003,27536.390000000003,27486.640000000003,27520.010000000006,46848
2026-05-01T01:00:00+00:00,27520.010000000006,27552.890000000003,27508.010000000006,27544.510000000006,28333
2026-05-01T02:00:00+00:00,27544.510000000006,27547.140000000003,27519.260000000006,27537.010000000006,19151
2026-05-01T03:00:00+00:00,27537.010000000006,27568.510000000006,27529.710000000006,27537.390000000003,19780
2026-05-01T04:00:00+00:00,27537.390000000003,27538.640000000003,27515.640000000003,27522.890000000003,19812
2026-05-01T05:00:00+00:00,27522.890000000003,27534.510000000006,27507.390000000003,27511.390000000003,21479
2026-05-01T06:00:00+00:00,27511.390000000003,27523.260000000006,27486.140000000003,27490.890000000003,28165
2026-05-01T07:00:00+00:00,27490.890000000003,27520.140000000003,27466.760000000006,27474.260000000006,31725
2026-05-01T08:00:00+00:00,27474.260000000006,27492.390000000003,27449.510000000006,27461.390000000003,34303
2026-05-01T09:00:00+00:00,27461.390000000003,27471.010000000006,27440.010000000006,27465.260000000006,25970
2026-05-01T10:00:00+00:00,27465.260000000006,27475.510000000006,27431.140000000003,27464.760000000006,26981
2026-05-01T11:00:00+00:00,27464.760000000006,27469.260000000006,27433.010000000006,27458.760000000006,40098
2026-05-01T12:00:00+00:00,27458.760000000006,27520.260000000006,27442.390000000003,27471.890000000003,65288
2026-05-01T13:00:00+00:00,27471.890000000003,27768.210000000006,27470.010000000006,27766.210000000006,257980
2026-05-01T14:00:00+00:00,27766.210000000006,27802.040000000005,27646.540000000005,27710.040000000005,329617
2026-05-01T15:00:00+00:00,27710.040000000005,27812.040000000005,27664.210000000006,27785.660000000003,214518
2026-05-01T16:00:00+00:00,27785.660000000003,27796.910000000003,27700.790000000005,27726.660000000003,170198
2026-05-01T17:00:00+00:00,27726.660000000003,27792.040000000005,27723.660000000003,27779.040000000005,99515.58301432541
2026-05-01T18:00:00+00:00,27779.040000000005,27785.920000000006,27690.420000000006,27717.040000000005,121795
2026-05-01T19:00:00+00:00,27717.040000000005,27796.170000000006,27713.670000000006,27732.420000000006,118475
2026-05-01T20:00:00+00:00,27732.420000000006,27732.640000000007,27677.690000000002,27684.140000000003,35943
2026-05-03T22:00:00+00:00,27684.140000000003,27828.920000000002,27684.140000000003,27754.050000000003,42764
2026-05-03T23:00:00+00:00,27754.050000000003,27759.800000000003,27718.300000000003,27727.170000000002,30127
2026-05-04T00:00:00+00:00,27727.170000000002,27800.300000000003,27706.420000000002,27795.800000000003,61938
2026-05-04T01:00:00+00:00,27795.800000000003,27824.550000000003,27761.300000000003,27822.170000000002,56059
2026-05-04T02:00:00+00:00,27822.170000000002,27846.420000000002,27781.620000000003,27832.300000000003,45383
2026-05-04T03:00:00+00:00,27832.300000000003,27848.170000000002,27821.300000000003,27834.300000000003,33633
2026-05-04T04:00:00+00:00,27834.300000000003,27855.670000000002,27830.300000000003,27841.300000000003,22893
2026-05-04T05:00:00+00:00,27841.300000000003,27868.920000000002,27833.870000000003,27837.800000000003,31489
2026-05-04T06:00:00+00:00,27837.800000000003,27843.670000000002,27775.300000000003,27799.050000000003,48778
2026-05-04T07:00:00+00:00,27799.050000000003,27854.050000000003,27784.050000000003,27815.920000000002,54263
2026-05-04T08:00:00+00:00,27815.920000000002,27817.050000000003,27767.420000000002,27796.800000000003,64592
2026-05-04T09:00:00+00:00,27796.800000000003,27826.300000000003,27786.550000000003,27793.420000000002,38496
2026-05-04T10:00:00+00:00,27793.420000000002,27800.300000000003,27565.620000000003,27717.170000000002,169242
2026-05-04T11:00:00+00:00,27717.170000000002,27750.420000000002,27681.550000000003,27730.420000000002,88114
2026-05-04T12:00:00+00:00,27730.420000000002,27784.420000000002,27730.420000000002,27747.550000000003,75205
2026-05-04T13:00:00+00:00,27747.550000000003,27800.45,27690.050000000003,27798.57,270012
2026-05-04T14:00:00+00:00,27798.57,27844.07,27747.620000000003,27784.82,225130
2026-05-04T15:00:00+00:00,27784.82,27817.2,27600.620000000003,27637.45,328412
2026-05-04T16:00:00+00:00,27637.45,27650.7,27516.370000000003,27609.07,247091
2026-05-04T17:00:00+00:00,27609.07,27707.07,27607.32,27695.7,141241
2026-05-04T18:00:00+00:00,27695.7,27721.57,27621.95,27662.82,114692
2026-05-04T19:00:00+00:00,27662.82,27695.95,27643.45,27683.32,118630
2026-05-04T20:00:00+00:00,27683.32,27683.45,27641.420000000002,27646,33926
2026-05-04T22:00:00+00:00,27646,27693.170000000002,27645.29,27656.920000000002,19911
2026-05-04T23:00:00+00:00,27656.920000000002,27666.920000000002,27636.420000000002,27650.29,16827
2026-05-05T00:00:00+00:00,27650.29,27697.420000000002,27643.99,27688.79,42653
2026-05-05T01:00:00+00:00,27688.79,27736.170000000002,27672.04,27718.920000000002,43426
2026-05-05T02:00:00+00:00,27718.920000000002,27744.920000000002,27705.74,27719.420000000002,31047
2026-05-05T03:00:00+00:00,27719.420000000002,27752.170000000002,27715.54,27744.670000000002,19981
2026-05-05T04:00:00+00:00,27744.670000000002,27763.29,27731.29,27731.670000000002,17731
2026-05-05T05:00:00+00:00,27731.670000000002,27758.670000000002,27722.74,27757.04,26204
2026-05-05T06:00:00+00:00,27757.04,27790.54,27722.54,27784.170000000002,43365
2026-05-05T07:00:00+00:00,27784.170000000002,27830.54,27778.920000000002,27785.29,55527
2026-05-05T08:00:00+00:00,27785.29,27845.54,27783.04,27832.920000000002,46512
2026-05-05T09:00:00+00:00,27832.920000000002,27861.04,27813.04,27839.670000000002,39058
2026-05-05T10:00:00+00:00,27839.670000000002,27862.920000000002,27826.420000000002,27838.920000000002,35648
2026-05-05T11:00:00+00:00,27838.920000000002,27850.79,27803.920000000002,27847.04,48856
2026-05-05T12:00:00+00:00,27847.04,27909.920000000002,27832.79,27877.170000000002,57002
2026-05-05T13:00:00+00:00,27877.170000000002,28016.440000000002,27875.690000000002,27986.49,205208
2026-05-05T14:00:00+00:00,27986.49,28043.440000000002,27936.82,28000.57,228873
2026-05-05T15:00:00+00:00,28000.57,28051.32,27991.940000000002,28031.190000000002,122151
2026-05-05T16:00:00+00:00,28031.190000000002,28056.690000000002,27995.190000000002,28029.690000000002,100287
2026-05-05T17:00:00+00:00,28029.690000000002,28071.940000000002,28012.440000000002,28063.690000000002,71714
2026-05-05T18:00:00+00:00,28063.690000000002,28089.940000000002,28058.690000000002,28072.940000000002,60291
2026-05-05T19:00:00+00:00,28072.940000000002,28092.32,28013.190000000002,28040.07,90854
2026-05-05T20:00:00+00:00,28040.07,28150.670000000002,28014.24,28111.24,66283
2026-05-05T22:00:00+00:00,28111.24,28323.730000000003,28111.24,28281.16,37658
2026-05-05T23:00:00+00:00,28281.16,28290.66,28250.91,28275.280000000002,43275
2026-05-06T00:00:00+00:00,28275.280000000002,28277.91,28153.66,28180.780000000002,78551
2026-05-06T01:00:00+00:00,28180.780000000002,28212.41,28173.530000000002,28197.66,59573
2026-05-06T02:00:00+00:00,28197.66,28201.91,28167.480000000003,28193.41,44373
2026-05-06T03:00:00+00:00,28193.41,28239.91,28188.16,28217.780000000002,35311
2026-05-06T04:00:00+00:00,28217.780000000002,28249.530000000002,28215.66,28240.780000000002,35383
2026-05-06T05:00:00+00:00,28240.780000000002,28264.780000000002,28231.530000000002,28259.66,37530
2026-05-06T06:00:00+00:00,28259.66,28274.030000000002,28205.16,28240.280000000002,48110
2026-05-06T07:00:00+00:00,28240.280000000002,28258.030000000002,28214.16,28252.41,56777
2026-05-06T08:00:00+00:00,28252.41,28422.280000000002,28229.030000000002,28388.030000000002,86291
2026-05-06T09:00:00+00:00,28388.030000000002,28419.66,28320.16,28411.780000000002,88108
2026-05-06T10:00:00+00:00,28411.780000000002,28518.530000000002,28407.16,28490.41,83153
2026-05-06T11:00:00+00:00,28490.41,28539.66,28417.980000000003,28444.16,101611
2026-05-06T12:00:00+00:00,28444.16,28446.030000000002,28331.980000000003,28362.66,107598
2026-05-06T13:00:00+00:00,28362.66,28411.31,28242.06,28374.31,303144
2026-05-06T14:00:00+00:00,28374.31,28456.18,28290.56,28442.81,319847
2026-05-06T15:00:00+00:00,28442.81,28492.06,28423.93,28465.93,155929
2026-05-06T16:00:00+00:00,28465.93,28506.93,28418.06,28444.93,110792
2026-05-06T17:00:00+00:00,28444.93,28515.81,28434.43,28505.68,79009
2026-05-06T18:00:00+00:00,28505.68,28571.43,28497.56,28545.93,78143
2026-05-06T19:00:00+00:00,28545.93,28631.31,28543.18,28616.93,102895
2026-05-06T20:00:00+00:00,28616.93,28705.16,28599.780000000002,28618.11,57968
2026-05-06T22:00:00+00:00,28618.11,28618.11,28556.780000000002,28583.08,27055
2026-05-06T23:00:00+00:00,28583.08,28599.760000000002,28561.460000000003,28576.890000000003,25269.379823331463
2026-05-07T00:00:00+00:00,28576.890000000003,28600.010000000002,28543.760000000002,28568.510000000002,72007
2026-05-07T01:00:00+00:00,28568.510000000002,28622.510000000002,28544.760000000002,28604.640000000003,47884
2026-05-07T02:00:00+00:00,28604.640000000003,28613.010000000002,28558.890000000003,28592.260000000002,41802
2026-05-07T03:00:00+00:00,28592.260000000002,28608.890000000003,28579.760000000002,28598.260000000002,31780
2026-05-07T04:00:00+00:00,28598.260000000002,28620.010000000002,28591.890000000003,28610.890000000003,23713
2026-05-07T05:00:00+00:00,28610.890000000003,28634.390000000003,28600.510000000002,28626.890000000003,28083
2026-05-07T06:00:00+00:00,28626.890000000003,28654.510000000002,28601.260000000002,28644.260000000002,44254
